lang,,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv,
"135",0,1.2e-322,2271,1.2e-322,762,0.5,-1,0.5,-1,0.003695641,-1,0.94092602,-1,0.5,-1,1.02E-289,4620,8.88E-255,5404,1.95E-94,14398,0.5,-1,5.93E-212,6379,0.5,-1
"135",0,1.2e-322,2143,1.2e-322,739,0.5,-1,0.5,-1,0.003842693,-1,0.947459285,-1,0.5,-1,1.45E-287,4808,1.02E-258,5362,6.04E-94,14416,0.5,-1,6.33E-212,6406,0.5,-1
"135",0,1.2e-322,2237,1.2e-322,851,0.5,-1,0.5,-1,0.003673522,-1,0.941339726,-1,0.5,-1,5.82E-291,4685,4.37E-258,5276,2.59E-94,14351,0.5,-1,5.95E-212,6400,0.5,-1
"135",0,1.2e-322,2208,1.2e-322,753,0.5,-1,0.5,-1,0.003951864,-1,0.949126555,-1,0.5,-1,5.60E-287,4828,2.39E-256,5154,1.39E-94,14314,0.5,-1,6.45E-212,6436,0.5,-1
"135",0,1.2e-322,2222,1.2e-322,789,0.5,-1,0.5,-1,0.003684565,-1,0.946736827,-1,0.5,-1,2.93E-291,4744,4.37E-259,5166,3.22E-94,14461,0.5,-1,6.77E-212,6402,0.5,-1
"135",0,1.2e-322,2241,1.2e-322,776,0.5,-1,0.5,-1,0.00371046,-1,0.952145154,-1,0.5,-1,2.45E-286,4448,3.95E-259,5366,1.87E-94,14118,0.5,-1,6.83E-212,6386,0.5,-1
"135",0,1.2e-322,2211,1.2e-322,802,0.5,-1,0.5,-1,0.003995597,-1,0.943280769,-1,0.5,-1,1.73E-291,4619,3.50E-256,5207,2.34E-94,14463,0.5,-1,6.94E-212,6382,0.5,-1
"135",0,1.2e-322,2304,1.2e-322,762,0.5,-1,0.5,-1,0.003721614,-1,0.939458991,-1,0.5,-1,1.36E-291,4645,2.03E-259,4658,2.49E-94,14520,0.5,-1,5.43E-212,6399,0.5,-1
"149",0,1.2e-322,2615,1.2e-322,949,0.5,-1,0.5,-1,0.00385039,-1,0.931899579,-1,0.5,-1,2.39E-291,4576,1,788,3.62E-109,12507,0.5,-1,6.59E-212,6404,0.5,-1
"149",0,1.2e-322,2792,1.2e-322,817,0.5,-1,0.5,-1,0.003374032,-1,0.946435783,-1,0.5,-1,3.88E-291,4595,1,837,5.24E-109,12358,0.5,-1,5.78E-212,6398,0.5,-1
"149",0,1.2e-322,2529,1.2e-322,877,0.5,-1,0.5,-1,0.004167074,-1,0.944806059,-1,0.5,-1,1.70E-287,4990,1,774,3.39E-109,12461,0.5,-1,7.21E-212,6410,0.5,-1
"149",0,1.2e-322,2696,1.2e-322,897,0.5,-1,0.5,-1,0.003912523,-1,0.945107224,-1,0.5,-1,1.07E-289,4651,1,847,2.95E-109,12391,0.5,-1,7.40E-212,6377,0.5,-1
"149",0,1.2e-322,2614,1.2e-322,824,0.5,-1,0.5,-1,0.004007608,-1,0.936129491,-1,0.5,-1,9.45E-290,4950,1,764,5.50E-109,12670,0.5,-1,6.26E-212,6401,0.5,-1
"149",0,1.2e-322,2622,1.2e-322,917,0.5,-1,0.5,-1,0.003714175,-1,0.938350965,-1,0.5,-1,1.04E-291,4827,1,786,2.38E-109,12515,0.5,-1,5.79E-212,6394,0.5,-1
"149",0,1.2e-322,2805,1.2e-322,985,0.5,-1,0.5,-1,0.003501274,-1,0.937555001,-1,0.5,-1,4.39E-289,4517,1,804,4.83E-109,12384,0.5,-1,8.55E-212,6408,0.5,-1
"149",0,1.2e-322,2452,1.2e-322,939,0.5,-1,0.5,-1,0.003770335,-1,0.939989849,-1,0.5,-1,8.04E-289,4877,1,781,3.30E-109,12516,0.5,-1,6.04E-212,6404,0.5,-1
"149",0,1.2e-322,2461,1.2e-322,944,0.5,-1,0.5,-1,0.003770335,-1,0.939024247,-1,0.5,-1,9.08E-290,4372,1,818,2.69E-109,12430,0.5,-1,6.12E-212,6412,0.5,-1
"149",0,1.2e-322,2982,1.2e-322,844,0.5,-1,0.5,-1,0.003732801,-1,0.936236895,-1,0.5,-1,4.39E-289,4866,1,804,4.38E-109,12181,0.5,-1,6.58E-212,6410,0.5,-1
"149",0,1.2e-322,2633,1.2e-322,946,0.5,-1,0.5,-1,0.003522356,-1,0.948543468,-1,0.5,-1,6.84E-289,4631,1,814,7.61E-109,12626,0.5,-1,6.41E-212,6398,0.5,-1
"149",0,1.2e-322,2535,1.2e-322,905,0.5,-1,0.5,-1,0.003893,-1,0.945415472,-1,0.5,-1,1.57E-289,4820,1,878,3.40E-109,12634,0.5,-1,6.06E-212,6408,0.5,-1
"149",0,1.2e-322,2649,1.2e-322,851,0.5,-1,0.5,-1,0.004259812,-1,0.941339791,-1,0.5,-1,6.84E-291,4661,1,784,3.46E-109,12375,0.5,-1,6.67E-212,6406,0.5,-1
"149",0,1.2e-322,2524,1.2e-322,913,0.5,-1,0.5,-1,0.003629682,-1,0.940577441,-1,0.5,-1,1.20E-291,4953,1,776,2.40E-109,12453,0.5,-1,6.55E-212,6416,0.5,-1
"149",0,1.2e-322,2669,1.2e-322,871,0.5,-1,0.5,-1,0.003518833,-1,0.943814789,-1,0.5,-1,2.70E-288,5022,1,790,5.31E-109,12314,0.5,-1,5.46E-212,6401,0.5,-1
"149",0,1.2e-322,2800,1.2e-322,875,0.5,-1,0.5,-1,0.0041796,-1,0.940343918,-1,0.5,-1,9.83E-292,4499,1,823,2.98E-109,12507,0.5,-1,6.41E-212,6396,0.5,-1
"149",0,1.2e-322,2520,1.2e-322,862,0.5,-1,0.5,-1,0.003666179,-1,0.932640842,-1,0.5,-1,4.75E-292,4479,1,792,7.15E-109,12501,0.5,-1,6.81E-212,6383,0.5,-1
"149",0,1.2e-322,2417,1.2e-322,851,0.5,-1,0.5,-1,0.004121464,-1,0.955829103,-1,0.5,-1,1.88E-289,4607,1,789,4.21E-109,12449,0.5,-1,6.18E-212,6402,0.5,-1
"149",0,1.2e-322,2843,1.2e-322,907,0.5,-1,0.5,-1,0.003244914,-1,0.949113357,-1,0.5,-1,2.93E-291,4494,1,756,4.58E-109,12443,0.5,-1,6.22E-212,6422,0.5,-1
"149",0,1.2e-322,2591,1.2e-322,898,0.5,-1,0.5,-1,0.003688253,-1,0.93623671,-1,0.5,-1,3.38E-288,4574,1,842,5.05E-109,12518,0.5,-1,5.82E-212,6377,0.5,-1
"149",0,1.2e-322,2625,1.2e-322,851,0.5,-1,0.5,-1,0.00395978,-1,0.948219018,-1,0.5,-1,3.05E-288,4848,1,858,9.31E-109,12494,0.5,-1,7.35E-212,6397,0.5,-1
"149",0,1.2e-322,2583,1.2e-322,962,0.5,-1,0.5,-1,0.003971683,-1,0.942911432,-1,0.5,-1,2.44E-289,4694,1,776,6.97E-109,12457,0.5,-1,6.96E-212,6389,0.5,-1
"149",0,1.2e-322,2882,1.2e-322,854,0.5,-1,0.5,-1,0.00412559,-1,0.932789181,-1,0.5,-1,2.30E-290,4864,1,716,2.64E-109,12315,0.5,-1,6.33E-212,6395,0.5,-1
"149",0,1.2e-322,2537,1.2e-322,927,0.5,-1,0.5,-1,0.0040036,-1,0.931998556,-1,0.5,-1,1.28E-289,5184,1,814,3.19E-109,12685,0.5,-1,7.05E-212,6395,0.5,-1
"149",0,1.2e-322,2614,1.2e-322,858,0.5,-1,0.5,-1,0.004491791,-1,0.947457423,-1,0.5,-1,5.05E-289,4575,1,765,2.34E-109,12518,0.5,-1,6.46E-212,6387,0.5,-1
"149",0,1.2e-322,2766,1.2e-322,929,0.5,-1,0.5,-1,0.00455515,-1,0.942022499,-1,0.5,-1,1.28E-290,4216,1,860,2.02E-109,12661,0.5,-1,6.59E-212,6417,0.5,-1
"149",0,1.2e-322,2776,1.2e-322,930,0.5,-1,0.5,-1,0.003721614,-1,0.952296348,-1,0.5,-1,1.33E-287,4946,1,878,5.87E-109,12551,0.5,-1,6.50E-212,6376,0.5,-1
"149",0,1.2e-322,2659,1.2e-322,888,0.5,-1,0.5,-1,0.003908611,-1,0.940690135,-1,0.5,-1,5.94E-289,4454,1,743,4.36E-109,12726,0.5,-1,6.74E-212,6395,0.5,-1
"149",0,1.2e-322,2865,1.2e-322,887,0.5,-1,0.5,-1,0.00385039,-1,0.942413149,-1,0.5,-1,2.87E-291,4719,1,759,3.26E-109,12410,0.5,-1,5.92E-212,6367,0.5,-1
"149",0,1.2e-322,2614,1.2e-322,876,0.5,-1,0.5,-1,0.004027706,-1,0.940822953,-1,0.5,-1,2.30E-287,4564,1,791,2.51E-109,12692,0.5,-1,5.81E-212,6398,0.5,-1
"149",0,1.2e-322,2721,1.2e-322,873,0.5,-1,0.5,-1,0.003589954,-1,0.949389469,-1,0.5,-1,3.17E-291,4152,1,739,2.73E-109,12500,0.5,-1,5.65E-212,6399,0.5,-1
"149",0,1.2e-322,2565,1.2e-322,855,0.5,-1,0.5,-1,0.003404551,-1,0.946869711,-1,0.5,-1,5.71E-289,4622,1,801,3.83E-109,12394,0.5,-1,7.37E-212,6397,0.5,-1
"149",0,1.2e-322,2360,1.2e-322,859,0.5,-1,0.5,-1,0.00385039,-1,0.949815671,-1,0.5,-1,4.21E-289,4856,1,871,2.64E-109,12533,0.5,-1,6.35E-212,6400,0.5,-1
"149",0,1.2e-322,2650,1.2e-322,876,0.5,-1,0.5,-1,0.003924284,-1,0.941347765,-1,0.5,-1,7.12E-291,4410,1,779,2.08E-109,12483,0.5,-1,6.32E-212,6414,0.5,-1
"149",0,1.2e-322,2601,1.2e-322,963,0.5,-1,0.5,-1,0.003449121,-1,0.950647037,-1,0.5,-1,1.04E-290,4699,1,750,5.04E-109,12594,0.5,-1,6.37E-212,6402,0.5,-1
"149",0,1.2e-322,2676,1.2e-322,867,0.5,-1,0.5,-1,0.004204765,-1,0.933696259,-1,0.5,-1,5.59E-289,4838,1,811,2.99E-109,12460,0.5,-1,6.77E-212,6423,0.5,-1
"149",0,1.2e-322,2477,1.2e-322,847,0.5,-1,0.5,-1,0.003947913,-1,0.933859771,-1,0.5,-1,5.15E-290,4405,1,832,6.56E-109,12379,0.5,-1,7.16E-212,6371,0.5,-1
"149",0,1.2e-322,2682,1.2e-322,863,0.5,-1,0.5,-1,0.003669849,-1,0.933000396,-1,0.5,-1,4.39E-290,4487,1,809,2.44E-109,12471,0.5,-1,5.62E-212,6394,0.5,-1
"149",0,1.2e-322,2731,1.2e-322,905,0.5,-1,0.5,-1,0.004372076,-1,0.944023919,-1,0.5,-1,1.57E-290,4625,1,785,1.89E-109,12318,0.5,-1,5.72E-212,6388,0.5,-1
"149",0,1.2e-322,2503,1.2e-322,877,0.5,-1,0.5,-1,0.003732801,-1,0.944750229,-1,0.5,-1,4.48E-288,4370,1,804,4.32E-109,12394,0.5,-1,6.46E-212,6376,0.5,-1
"149",0,1.2e-322,2571,1.2e-322,864,0.5,-1,0.5,-1,0.003370658,-1,0.935639664,-1,0.5,-1,1.66E-288,4507,1,769,2.93E-109,12516,0.5,-1,5.45E-212,6388,0.5,-1
"149",0,1.2e-322,2404,1.2e-322,890,0.5,-1,0.5,-1,0.00385039,-1,0.939296141,-1,0.5,-1,8.89E-290,4257,1,770,4.15E-109,12407,0.5,-1,6.11E-212,6386,0.5,-1
"149",0,1.2e-322,2547,1.2e-322,959,0.5,-1,0.5,-1,0.00371046,-1,0.938575694,-1,0.5,-1,6.30E-292,4483,1,839,4.38E-109,12528,0.5,-1,6.86E-212,6411,0.5,-1
"149",0,1.2e-322,2467,1.2e-322,899,0.5,-1,0.5,-1,0.004117343,-1,0.943605553,-1,0.5,-1,8.56E-287,4312,1,780,3.07E-109,12537,0.5,-1,5.90E-212,6380,0.5,-1
"149",0,1.2e-322,2545,1.2e-322,902,0.5,-1,0.5,-1,0.003622426,-1,0.947892214,-1,0.5,-1,4.75E-292,4452,1,816,3.54E-109,12414,0.5,-1,6.05E-212,6420,0.5,-1
"149",0,1.2e-322,2852,1.2e-322,855,0.5,-1,0.5,-1,0.004213188,-1,0.950374039,-1,0.5,-1,9.84E-290,4784,1,786,3.99E-109,12455,0.5,-1,6.38E-212,6421,0.5,-1
"149",0,1.2e-322,2639,1.2e-322,873,0.5,-1,0.5,-1,0.003543564,-1,0.94086631,-1,0.5,-1,8.89E-291,4845,1,784,2.40E-109,12427,0.5,-1,5.98E-212,6422,0.5,-1
"149",0,1.2e-322,2623,1.2e-322,919,0.5,-1,0.5,-1,0.003725339,-1,0.92763378,-1,0.5,-1,1.80E-289,4862,1,769,6.91E-109,12695,0.5,-1,5.84E-212,6375,0.5,-1
"149",0,1.2e-322,2495,1.2e-322,910,0.5,-1,0.5,-1,0.003607958,-1,0.946467929,-1,0.5,-1,4.05E-289,4590,1,775,3.80E-109,12732,0.5,-1,6.47E-212,6386,0.5,-1
"149",0,1.2e-322,2583,1.2e-322,877,0.5,-1,0.5,-1,0.0040036,-1,0.954604889,-1,0.5,-1,9.05E-295,4332,1,852,4.94E-109,12469,0.5,-1,5.31E-212,6403,0.5,-1
"149",0,1.2e-322,2640,1.2e-322,865,0.5,-1,0.5,-1,0.00374777,-1,0.948495863,-1,0.5,-1,5.70E-291,4946,1,807,4.46E-109,12442,0.5,-1,6.09E-212,6382,0.5,-1
"149",0,1.2e-322,2938,1.2e-322,903,0.5,-1,0.5,-1,0.003912523,-1,0.931042414,-1,0.5,-1,5.26E-289,5173,1,713,1.89E-109,12327,0.5,-1,4.70E-212,6378,0.5,-1
"149",0,1.2e-322,2518,1.2e-322,896,0.5,-1,0.5,-1,0.003858102,-1,0.9388075,-1,0.5,-1,1.48E-287,4785,1,814,3.83E-109,12684,0.5,-1,7.32E-212,6408,0.5,-1
"149",0,1.2e-322,2539,1.2e-322,935,0.5,-1,0.5,-1,0.003924284,-1,0.93492269,-1,0.5,-1,1.57E-290,4590,1,785,8.28E-109,12688,0.5,-1,7.29E-212,6421,0.5,-1
"149",0,1.2e-322,2777,1.2e-322,803,0.5,-1,0.5,-1,0.003736538,-1,0.94691348,-1,0.5,-1,2.12E-291,4797,1,792,2.49E-109,12452,0.5,-1,5.91E-212,6391,0.5,-1
"149",0,1.2e-322,2642,1.2e-322,907,0.5,-1,0.5,-1,0.003550662,-1,0.937237778,-1,0.5,-1,1.09E-291,4725,1,777,4.99E-109,12702,0.5,-1,8.10E-212,6420,0.5,-1
"149",0,1.2e-322,2684,1.2e-322,934,0.5,-1,0.5,-1,0.003854244,-1,0.936738775,-1,0.5,-1,1.33E-290,5310,1,792,6.25E-109,12561,0.5,-1,5.77E-212,6381,0.5,-1
"149",0,1.2e-322,2617,1.2e-322,871,0.5,-1,0.5,-1,0.003607958,-1,0.938676411,-1,0.5,-1,4.85E-289,4439,1,794,2.26E-109,12456,0.5,-1,7.35E-212,6412,0.5,-1
"149",0,1.2e-322,2496,1.2e-322,979,0.5,-1,0.5,-1,0.00392036,-1,0.931641157,-1,0.5,-1,2.99E-287,4933,1,806,6.93E-109,12433,0.5,-1,6.77E-212,6396,0.5,-1
"149",0,1.2e-322,2859,1.2e-322,868,0.5,-1,0.5,-1,0.003688253,-1,0.943415319,-1,0.5,-1,9.07E-292,4664,1,841,6.95E-109,12392,0.5,-1,5.98E-212,6410,0.5,-1
"149",0,1.2e-322,2693,1.2e-322,896,0.5,-1,0.5,-1,0.003374032,-1,0.938976538,-1,0.5,-1,4.85E-291,4855,1,819,2.64E-109,12385,0.5,-1,5.78E-212,6418,0.5,-1
"149",0,1.2e-322,2674,1.2e-322,905,0.5,-1,0.5,-1,0.003508287,-1,0.941144255,-1,0.5,-1,1.66E-289,4733,1,780,4.39E-109,12620,0.5,-1,8.99E-212,6391,0.5,-1
"149",0,1.2e-322,2598,1.2e-322,842,0.5,-1,0.5,-1,0.00365885,-1,0.945085012,-1,0.5,-1,7.71E-292,5118,1,795,4.44E-109,12605,0.5,-1,6.25E-212,6419,0.5,-1
"149",0,1.2e-322,2810,1.2e-322,908,0.5,-1,0.5,-1,0.003600746,-1,0.948480797,-1,0.5,-1,3.06E-286,4334,1,782,6.04E-109,12359,0.5,-1,6.43E-212,6388,0.5,-1
"149",0,1.2e-322,2746,1.2e-322,978,0.5,-1,0.5,-1,0.003633315,-1,0.937628072,-1,0.5,-1,1.09E-289,4714,1,815,6.97E-109,12550,0.5,-1,7.10E-212,6416,0.5,-1
"149",0,1.2e-322,2391,1.2e-322,860,0.5,-1,0.5,-1,0.003600746,-1,0.943274643,-1,0.5,-1,2.39E-293,4616,1,787,2.66E-109,12403,0.5,-1,6.51E-212,6413,0.5,-1
"149",0,1.2e-322,2526,1.2e-322,886,0.5,-1,0.5,-1,0.00354002,-1,0.934662819,-1,0.5,-1,3.11E-292,4416,1,813,4.07E-109,12333,0.5,-1,5.73E-212,6401,0.5,-1
"149",0,1.2e-322,2633,1.2e-322,930,0.5,-1,0.5,-1,0.003618804,-1,0.945815883,-1,0.5,-1,8.71E-292,4263,1,847,3.81E-109,12317,0.5,-1,5.83E-212,6383,0.5,-1
"149",0,1.2e-322,2812,1.2e-322,894,0.5,-1,0.5,-1,0.004117343,-1,0.940291627,-1,0.5,-1,1.42E-289,4552,1,785,4.20E-109,12362,0.5,-1,6.04E-212,6371,0.5,-1
"149",0,1.2e-322,2661,1.2e-322,876,0.5,-1,0.5,-1,0.003759036,-1,0.946708519,-1,0.5,-1,1.92E-290,4360,1,733,5.06E-109,12262,0.5,-1,7.04E-212,6414,0.5,-1
"149",0,1.2e-322,2593,1.2e-322,810,0.5,-1,0.5,-1,0.003714175,-1,0.951306282,-1,0.5,-1,1.92E-287,4514,1,775,3.89E-109,12520,0.5,-1,6.22E-212,6378,0.5,-1
"149",0,1.2e-322,2791,1.2e-322,976,0.5,-1,0.5,-1,0.004208974,-1,0.926103146,-1,0.5,-1,1.47E-289,4817,1,765,2.40E-109,12308,0.5,-1,7.08E-212,6399,0.5,-1
"149",0,1.2e-322,2775,1.2e-322,934,0.5,-1,0.5,-1,0.003904702,-1,0.925819792,-1,0.5,-1,1.60E-290,4694,1,771,4.10E-109,12250,0.5,-1,5.79E-212,6411,0.5,-1
"149",0,1.2e-322,2720,1.2e-322,808,0.5,-1,0.5,-1,0.003827345,-1,0.937392528,-1,0.5,-1,4.38E-291,5015,1,867,3.28E-109,12408,0.5,-1,6.49E-212,6370,0.5,-1
"149",0,1.2e-322,2749,1.2e-322,858,0.5,-1,0.5,-1,0.00365885,-1,0.938807162,-1,0.5,-1,4.86E-288,4670,1,763,4.08E-109,12497,0.5,-1,7.47E-212,6406,0.5,-1
"149",0,1.2e-322,2572,1.2e-322,887,0.5,-1,0.5,-1,0.004043857,-1,0.942675673,-1,0.5,-1,7.42E-289,4738,1,867,6.41E-109,12489,0.5,-1,8.13E-212,6391,0.5,-1
"149",0,1.2e-322,2656,1.2e-322,879,0.5,-1,0.5,-1,0.003991601,-1,0.941730622,-1,0.5,-1,5.26E-290,5283,1,788,6.54E-109,12515,0.5,-1,7.62E-212,6387,0.5,-1
"149",0,1.2e-322,2600,1.2e-322,917,0.5,-1,0.5,-1,0.00377411,-1,0.945534089,-1,0.5,-1,1.00E-288,4632,1,833,3.72E-109,12657,0.5,-1,6.09E-212,6401,0.5,-1
"149",0,1.2e-322,2790,1.2e-322,910,0.5,-1,0.5,-1,0.00385039,-1,0.935516818,-1,0.5,-1,1.44E-289,4446,1,737,3.43E-109,12601,0.5,-1,5.89E-212,6407,0.5,-1
"149",0,1.2e-322,2626,1.2e-322,883,0.5,-1,0.5,-1,0.003337103,-1,0.945684947,-1,0.5,-1,2.12E-291,4762,1,828,3.75E-109,12420,0.5,-1,7.04E-212,6393,0.5,-1
"149",0,1.2e-322,2385,1.2e-322,984,0.5,-1,0.5,-1,0.003838851,-1,0.944512531,-1,0.5,-1,4.05E-288,4367,1,816,3.92E-109,12467,0.5,-1,6.29E-212,6401,0.5,-1
"149",0,1.2e-322,3008,1.2e-322,822,0.5,-1,0.5,-1,0.004536957,-1,0.942437671,-1,0.5,-1,2.03E-291,4480,1,831,4.99E-109,12396,0.5,-1,6.53E-212,6417,0.5,-1
"149",0,1.2e-322,2841,1.2e-322,982,0.5,-1,0.5,-1,0.003861964,-1,0.937204304,-1,0.5,-1,1.84E-289,4741,1,835,7.31E-109,12465,0.5,-1,7.24E-212,6380,0.5,-1
"149",0,1.2e-322,2433,1.2e-322,989,0.5,-1,0.5,-1,0.003979639,-1,0.934059928,-1,0.5,-1,9.64E-290,4826,1,791,2.65E-109,12303,0.5,-1,6.36E-212,6395,0.5,-1
"149",0,1.2e-322,2951,1.2e-322,842,0.5,-1,0.5,-1,0.003885218,-1,0.942514428,-1,0.5,-1,3.37E-291,4782,1,800,3.38E-109,12525,0.5,-1,6.08E-212,6374,0.5,-1
"149",0,1.2e-322,2530,1.2e-322,891,0.5,-1,0.5,-1,0.003755277,-1,0.946915377,-1,0.5,-1,1.28E-288,5022,1,824,5.41E-109,12616,0.5,-1,6.88E-212,6403,0.5,-1
"149",0,1.2e-322,2624,1.2e-322,867,0.5,-1,0.5,-1,0.003554216,-1,0.935250147,-1,0.5,-1,7.88E-290,4613,1,824,2.97E-109,12484,0.5,-1,5.87E-212,6391,0.5,-1
"149",0,1.2e-322,2469,1.2e-322,833,0.5,-1,0.5,-1,0.003889107,-1,0.946591317,-1,0.5,-1,1.66E-292,4844,1,741,4.11E-109,12412,0.5,-1,6.89E-212,6387,0.5,-1
"149",0,1.2e-322,2735,1.2e-322,857,0.5,-1,0.5,-1,0.003770335,-1,0.945352481,-1,0.5,-1,2.21E-291,4459,1,706,2.94E-109,12282,0.5,-1,6.22E-212,6380,0.5,-1
"149",0,1.2e-322,2494,1.2e-322,921,0.5,-1,0.5,-1,0.00331713,-1,0.943760321,-1,0.5,-1,3.89E-289,4513,1,807,8.29E-109,12757,0.5,-1,6.30E-212,6401,0.5,-1
"149",0,1.2e-322,2704,1.2e-322,830,0.5,-1,0.5,-1,0.003695641,-1,0.924850977,-1,0.5,-1,3.05E-290,4353,1,825,3.48E-109,12531,0.5,-1,7.25E-212,6395,0.5,-1
"149",0,1.2e-322,2610,1.2e-322,892,0.5,-1,0.5,-1,0.0036772,-1,0.932675939,-1,0.5,-1,1.92E-289,4613,1,786,3.16E-109,12278,0.5,-1,6.10E-212,6394,0.5,-1
"149",0,1.2e-322,2523,1.2e-322,915,0.5,-1,0.5,-1,0.004076354,-1,0.945446829,-1,0.5,-1,8.54E-290,4969,1,808,3.83E-109,12396,0.5,-1,6.81E-212,6396,0.5,-1
"149",0,1.2e-322,2887,1.2e-322,888,0.5,-1,0.5,-1,0.003736538,-1,0.943344618,-1,0.5,-1,1.80E-288,4539,1,777,3.33E-109,12466,0.5,-1,5.85E-212,6419,0.5,-1
"149",0,1.2e-322,2386,1.2e-322,860,0.5,-1,0.5,-1,0.003330432,-1,0.94878083,-1,0.5,-1,2.44E-290,5064,1,791,4.69E-109,12694,0.5,-1,5.82E-212,6405,0.5,-1
"149",0,1.2e-322,2660,1.2e-322,922,0.5,-1,0.5,-1,0.00414628,-1,0.94091458,-1,0.5,-1,2.65E-290,4895,1,814,3.14E-109,12448,0.5,-1,5.75E-212,6391,0.5,-1
"149",0,1.2e-322,2773,1.2e-322,893,0.5,-1,0.5,-1,0.004023678,-1,0.950917578,-1,0.5,-1,2.12E-291,5096,1,850,5.89E-109,12640,0.5,-1,5.35E-212,6408,0.5,-1
"149",0,1.2e-322,2521,1.2e-322,857,0.5,-1,0.5,-1,0.00360435,-1,0.94024476,-1,0.5,-1,3.58E-291,4699,1,826,3.11E-109,12684,0.5,-1,6.54E-212,6405,0.5,-1
"149",0,1.2e-322,2705,1.2e-322,882,0.5,-1,0.5,-1,0.003367287,-1,0.940350152,-1,0.5,-1,6.71E-289,4968,1,846,5.11E-109,12663,0.5,-1,5.86E-212,6394,0.5,-1
"149",0,1.2e-322,2747,1.2e-322,830,0.5,-1,0.5,-1,0.003900797,-1,0.938894867,-1,0.5,-1,1.20E-291,4942,1,762,3.05E-109,12574,0.5,-1,5.66E-212,6420,0.5,-1
"148",0,1.2e-322,2593,1.2e-322,915,0.5,-1,0.5,-1,0.00370675,-1,0.935127117,-1,0.5,-1,4.47E-291,4568,1,824,7.32E-109,12578,0.5,-1,6.51E-212,6405,0.5,-1
"148",0,1.2e-322,2666,1.2e-322,835,0.5,-1,0.5,-1,0.003684565,-1,0.93569661,-1,0.5,-1,1.02E-292,4898,1,750,3.85E-109,12516,0.5,-1,6.77E-212,6416,0.5,-1
"148",0,1.2e-322,2468,1.2e-322,868,0.5,-1,0.5,-1,0.004056013,-1,0.938081437,-1,0.5,-1,1.66E-294,4886,1,806,4.43E-109,12508,0.5,-1,6.75E-212,6416,0.5,-1
"148",0,1.2e-322,2559,1.2e-322,916,0.5,-1,0.5,-1,0.004035774,-1,0.938989398,-1,0.5,-1,1.47E-289,4654,1,845,3.82E-109,12338,0.5,-1,6.81E-212,6386,0.5,-1
"148",0,1.2e-322,2637,1.2e-322,843,0.5,-1,0.5,-1,0.003589954,-1,0.935225884,-1,0.5,-1,1.20E-290,3981,1,744,3.52E-109,12395,0.5,-1,4.87E-212,6384,0.5,-1
"148",0,1.2e-322,2424,1.2e-322,879,0.5,-1,0.5,-1,0.00357204,-1,0.943132447,-1,0.5,-1,2.25E-288,4845,1,833,4.17E-109,12388,0.5,-1,6.66E-212,6410,0.5,-1
"148",0,1.2e-322,2823,1.2e-322,832,0.5,-1,0.5,-1,0.003777887,-1,0.944160489,-1,0.5,-1,2.49E-291,5021,1,796,1.94E-109,12595,0.5,-1,7.86E-212,6421,0.5,-1
"148",0,1.2e-322,2774,1.2e-322,838,0.5,-1,0.5,-1,0.003896897,-1,0.944138225,-1,0.5,-1,9.83E-291,4743,1,747,8.52E-109,12637,0.5,-1,6.57E-212,6424,0.5,-1
"148",0,1.2e-322,2364,1.2e-322,889,0.5,-1,0.5,-1,0.004564274,-1,0.944781261,-1,0.5,-1,1.39E-291,5206,1,759,2.70E-109,12431,0.5,-1,7.03E-212,6404,0.5,-1
"148",0,1.2e-322,2475,1.2e-322,893,0.5,-1,0.5,-1,0.003995597,-1,0.934964732,-1,0.5,-1,9.64E-290,4714,1,772,9.23E-109,12622,0.5,-1,5.47E-212,6397,0.5,-1
"148",0,1.2e-322,2565,1.2e-322,928,0.5,-1,0.5,-1,0.004072278,-1,0.947103165,-1,0.5,-1,2.39E-291,4471,1,803,2.65E-109,12471,0.5,-1,5.37E-212,6391,0.5,-1
"148",0,1.2e-322,2709,1.2e-322,893,0.5,-1,0.5,-1,0.003812059,-1,0.938065973,-1,0.5,-1,7.13E-287,4804,1,753,3.74E-109,12555,0.5,-1,6.10E-212,6372,0.5,-1
"148",0,1.2e-322,2663,1.2e-322,867,0.5,-1,0.5,-1,0.003655191,-1,0.93830152,-1,0.5,-1,6.32E-286,4641,1,812,3.93E-109,12592,0.5,-1,6.23E-212,6396,0.5,-1
"148",0,1.2e-322,2347,1.2e-322,884,0.5,-1,0.5,-1,0.003629682,-1,0.942435711,-1,0.5,-1,7.12E-290,4552,1,768,6.55E-109,12640,0.5,-1,6.42E-212,6390,0.5,-1
"148",0,1.2e-322,2634,1.2e-322,878,0.5,-1,0.5,-1,0.003466419,-1,0.948565403,-1,0.5,-1,2.08E-290,4493,1,781,3.32E-109,12608,0.5,-1,6.07E-212,6413,0.5,-1
"148",0,1.2e-322,2615,1.2e-322,876,0.5,-1,0.5,-1,0.003904702,-1,0.93648938,-1,0.5,-1,7.71E-292,4762,1,755,1.59E-109,12448,0.5,-1,6.51E-212,6410,0.5,-1
"148",0,1.2e-322,2529,1.2e-322,858,0.5,-1,0.5,-1,0.003274265,-1,0.936632012,-1,0.5,-1,3.11E-290,5086,1,783,4.00E-109,12282,0.5,-1,7.38E-212,6374,0.5,-1
