Japanese3856
100 eChildren
50000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 74,0.000000000000,5798,1.000000000000,846,1.000000000000,423,0.500000000000,-1,0.142056037310,-1,0.000109967177,37711,0.202712531074,-1,0.000000000000,9695,1.000000000000,438,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 75,0.000000000000,5320,1.000000000000,878,1.000000000000,439,0.500000000000,-1,0.123786433326,-1,0.000125315718,37988,0.218283957575,-1,0.000000000000,10034,1.000000000000,449,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 76,0.000000000000,5379,1.000000000000,851,1.000000000000,429,0.500000000000,-1,0.113018888286,-1,0.000131773953,38588,0.182121560139,-1,0.000000000000,8736,1.000000000000,475,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 77,0.000000000000,5786,1.000000000000,830,1.000000000000,426,0.500000000000,-1,0.120513224123,-1,0.000215627943,38987,0.206980396818,-1,0.000000000000,9342,1.000000000000,440,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 78,0.000000000000,5394,1.000000000000,798,1.000000000000,422,0.500000000000,-1,0.070151043247,-1,0.000107778830,37364,0.203200732305,-1,0.000000000000,9895,1.000000000000,445,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 79,0.000000000000,5857,1.000000000000,810,1.000000000000,403,0.500000000000,-1,0.076361216232,-1,0.000148664488,37530,0.205550238144,-1,0.000000000000,10082,1.000000000000,441,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 80,0.000000000000,5622,1.000000000000,819,1.000000000000,424,0.500000000000,-1,0.114619429640,-1,0.000138565018,38391,0.218801083712,-1,0.000000000000,9676,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 81,0.000000000000,5292,1.000000000000,930,1.000000000000,403,0.500000000000,-1,0.099714401056,-1,0.000245723962,40664,0.173004054048,-1,0.000000000000,9369,1.000000000000,463,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 82,0.000000000000,5573,1.000000000000,851,1.000000000000,405,0.500000000000,-1,0.109851274583,-1,0.000171125415,38851,0.257164243191,-1,0.000000000000,9251,1.000000000000,472,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 83,0.000000000000,5491,1.000000000000,889,1.000000000000,409,0.500000000000,-1,0.207888705334,-1,0.000069259927,35727,0.169232942602,-1,0.000000000000,10363,1.000000000000,448,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 84,0.000000000000,5729,1.000000000000,771,1.000000000000,405,0.500000000000,-1,0.162646205462,-1,0.000139964664,37668,0.177397287598,-1,0.000000000000,9808,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 85,0.000000000000,5571,1.000000000000,826,1.000000000000,418,0.500000000000,-1,0.092712374819,-1,0.000102496595,36388,0.196159557658,-1,0.000000000000,10154,1.000000000000,466,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 86,0.000000000000,5015,1.000000000000,850,1.000000000000,397,0.500000000000,-1,0.198538518452,-1,0.000095533525,36064,0.186697677292,-1,0.000000000000,9310,1.000000000000,421,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 87,0.000000000000,5886,1.000000000000,831,1.000000000000,436,0.500000000000,-1,0.142493675918,-1,0.000082164406,35560,0.181673942381,-1,0.000000000000,10162,1.000000000000,447,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 88,0.000000000000,5157,1.000000000000,830,1.000000000000,452,0.500000000000,-1,0.127639072202,-1,0.000084679471,37057,0.283942595297,-1,0.000000000000,10741,1.000000000000,472,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 89,0.000000000000,6401,1.000000000000,840,1.000000000000,403,0.500000000000,-1,0.092905095592,-1,0.000159500070,37059,0.179312128021,-1,0.000000000000,9007,1.000000000000,481,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 90,0.000000000000,5495,1.000000000000,853,1.000000000000,404,0.500000000000,-1,0.120658523839,-1,0.000100456913,37645,0.197276634683,-1,0.000000000000,9638,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 91,0.000000000000,5190,1.000000000000,867,1.000000000000,436,0.500000000000,-1,0.140119236550,-1,0.000147177843,37865,0.202992163682,-1,0.000000000000,9120,1.000000000000,466,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 92,0.000000000000,5290,1.000000000000,806,1.000000000000,412,0.500000000000,-1,0.144405988627,-1,0.000157905069,38705,0.163986367502,-1,0.000000000000,8858,1.000000000000,456,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 93,0.000000000000,5383,1.000000000000,829,1.000000000000,415,0.500000000000,-1,0.130813724094,-1,0.000172853955,39802,0.213182119206,-1,0.000000000000,9341,1.000000000000,449,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 94,0.000000000000,5354,1.000000000000,827,1.000000000000,426,0.500000000000,-1,0.260165128885,-1,0.000133105003,37101,0.286273070354,-1,0.000000000000,8812,1.000000000000,458,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 95,0.000000000000,5618,1.000000000000,880,1.000000000000,408,0.500000000000,-1,0.149250087166,-1,0.000141378449,38953,0.205661969799,-1,0.000000000000,9653,1.000000000000,455,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 96,0.000000000000,6258,1.000000000000,856,1.000000000000,440,0.500000000000,-1,0.100589424067,-1,0.000138565018,37078,0.197744133287,-1,0.000000000000,8995,1.000000000000,453,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 97,0.000000000000,5821,1.000000000000,885,1.000000000000,398,0.500000000000,-1,0.148879445893,-1,0.000084679471,35235,0.167257532246,-1,0.000000000000,9760,1.000000000000,475,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 98,0.000000000000,5143,1.000000000000,830,1.000000000000,427,0.500000000000,-1,0.246218345971,-1,0.000130456213,35710,0.151857369031,-1,0.000000000000,9323,1.000000000000,475,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 99,0.000000000000,6157,1.000000000000,846,1.000000000000,423,0.500000000000,-1,0.129814668539,-1,0.000068567328,34402,0.227472485798,-1,0.000000000000,8144,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
