french
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 44,0.000000000000,873,0.000000000000,553,0.000000000000,3346,0.500000000000,-1,0.001013598663,-1,0.000001927318,99393,1.000000000000,20945,0.000000000000,6665,0.000000000000,5140,0.955772270295,-1,0.500000000000,-1,0.000000000000,1368,0.500000000000,-1
eChild 45,0.000000000000,936,0.000000000000,585,0.000000000000,3473,0.500000000000,-1,0.000897130440,196879,0.000001304649,99367,1.000000000000,21883,0.000000000000,6389,0.000000000000,4477,0.956930289818,-1,0.500000000000,-1,0.000000000000,1438,0.500000000000,-1
eChild 46,0.000000000000,856,0.000000000000,622,0.000000000000,3379,0.500000000000,-1,0.000913433225,197164,0.000001667052,96858,1.000000000000,21802,0.000000000000,6575,0.000000000000,4605,0.957772772579,-1,0.500000000000,-1,0.000000000000,1473,0.500000000000,-1
eChild 47,0.000000000000,882,0.000000000000,623,0.000000000000,3068,0.500000000000,-1,0.000881118623,196545,0.000001282647,96739,1.000000000000,21748,0.000000000000,7060,0.000000000000,4843,0.954457359598,-1,0.500000000000,-1,0.000000000000,1343,0.500000000000,-1
eChild 48,0.000000000000,838,0.000000000000,563,0.000000000000,3121,0.500000000000,-1,0.000870603160,195645,0.000001588885,98560,1.000000000000,21913,0.000000000000,6548,0.000000000000,5057,0.964708767773,-1,0.500000000000,-1,0.000000000000,1408,0.500000000000,-1
eChild 49,0.000000000000,887,0.000000000000,604,0.000000000000,3443,0.500000000000,-1,0.000924466005,197208,0.000001576219,98076,1.000000000000,21624,0.000000000000,6726,0.000000000000,5052,0.954361233976,-1,0.500000000000,-1,0.000000000000,1399,0.500000000000,-1
eChild 50,0.000000000000,932,0.000000000000,567,0.000000000000,3283,0.500000000000,-1,0.000787714903,193442,0.000001537282,98331,1.000000000000,21637,0.000000000000,6093,0.000000000000,5177,0.968001026076,-1,0.500000000000,-1,0.000000000000,1510,0.500000000000,-1
eChild 51,0.000000000000,882,0.000000000000,641,0.000000000000,3051,0.500000000000,-1,0.000861936202,195150,0.000001529611,97089,1.000000000000,22241,0.000000000000,5827,0.000000000000,4510,0.962394569938,-1,0.500000000000,-1,0.000000000000,1511,0.500000000000,-1
eChild 52,0.000000000000,835,0.000000000000,569,0.000000000000,3101,0.500000000000,-1,0.000819058688,193983,0.000001682131,98343,1.000000000000,21343,0.000000000000,6233,0.000000000000,4808,0.962568181336,-1,0.500000000000,-1,0.000000000000,1414,0.500000000000,-1
eChild 53,0.000000000000,910,0.000000000000,581,0.000000000000,3459,0.500000000000,-1,0.000916179014,197375,0.000001625872,96965,1.000000000000,21577,0.000000000000,6789,0.000000000000,5156,0.945997758217,-1,0.500000000000,-1,0.000000000000,1422,0.500000000000,-1
eChild 54,0.000000000000,868,0.000000000000,616,0.000000000000,3479,0.500000000000,-1,0.000797229211,192586,0.000001395102,96184,1.000000000000,21550,0.000000000000,6170,0.000000000000,4469,0.953905346009,-1,0.500000000000,-1,0.000000000000,1374,0.500000000000,-1
eChild 55,0.000000000000,864,0.000000000000,597,0.000000000000,3392,0.500000000000,-1,0.001050771906,-1,0.000001672063,98639,1.000000000000,21796,0.000000000000,6801,0.000000000000,4663,0.954852349472,-1,0.500000000000,-1,0.000000000000,1440,0.500000000000,-1
eChild 56,0.000000000000,890,0.000000000000,590,0.000000000000,3375,0.500000000000,-1,0.000773655914,191974,0.000001625872,98630,1.000000000000,21363,0.000000000000,6557,0.000000000000,4759,0.953928450482,-1,0.500000000000,-1,0.000000000000,1483,0.500000000000,-1
eChild 57,0.000000000000,862,0.000000000000,622,0.000000000000,3277,0.500000000000,-1,0.000801227344,193280,0.000001382596,96354,1.000000000000,21722,0.000000000000,5872,0.000000000000,4825,0.959923780923,-1,0.500000000000,-1,0.000000000000,1388,0.500000000000,-1
eChild 58,0.000000000000,959,0.000000000000,575,0.000000000000,3073,0.500000000000,-1,0.000838124994,194201,0.000001770190,99833,1.000000000000,21914,0.000000000000,6594,0.000000000000,5094,0.958224998094,-1,0.500000000000,-1,0.000000000000,1395,0.500000000000,-1
eChild 59,0.000000000000,855,0.000000000000,632,0.000000000000,3514,0.500000000000,-1,0.000860213191,195968,0.000001569923,97491,1.000000000000,21731,0.000000000000,6431,0.000000000000,5059,0.961632604083,-1,0.500000000000,-1,0.000000000000,1436,0.500000000000,-1
eChild 60,0.000000000000,890,0.000000000000,592,0.000000000000,3279,0.500000000000,-1,0.000824815101,194075,0.000001441932,97849,1.000000000000,21543,0.000000000000,6400,0.000000000000,5026,0.962595149296,-1,0.500000000000,-1,0.000000000000,1459,0.500000000000,-1
eChild 61,0.000000000000,932,0.000000000000,596,0.000000000000,3248,0.500000000000,-1,0.000895337076,196436,0.000001682131,97631,1.000000000000,21640,0.000000000000,6136,0.000000000000,4439,0.957693309189,-1,0.500000000000,-1,0.000000000000,1394,0.500000000000,-1
eChild 62,0.000000000000,949,0.000000000000,574,0.000000000000,3137,0.500000000000,-1,0.000835613132,194743,0.000001307262,97316,1.000000000000,21755,0.000000000000,6277,0.000000000000,4544,0.956397626527,-1,0.500000000000,-1,0.000000000000,1369,0.500000000000,-1
eChild 63,0.000000000000,898,0.000000000000,545,0.000000000000,3257,0.500000000000,-1,0.000815787364,193847,0.000001620999,97464,1.000000000000,21397,0.000000000000,6193,0.000000000000,4497,0.954319161834,-1,0.500000000000,-1,0.000000000000,1546,0.500000000000,-1
eChild 64,0.000000000000,819,0.000000000000,606,0.000000000000,3127,0.500000000000,-1,0.000874969266,196106,0.000001397897,96730,1.000000000000,21583,0.000000000000,6645,0.000000000000,4669,0.963459882461,-1,0.500000000000,-1,0.000000000000,1414,0.500000000000,-1
eChild 65,0.000000000000,954,0.000000000000,624,0.000000000000,3436,0.500000000000,-1,0.000835613132,194297,0.000001549636,98562,1.000000000000,21343,0.000000000000,6509,0.000000000000,4872,0.956106597912,-1,0.500000000000,-1,0.000000000000,1566,0.500000000000,-1
eChild 66,0.000000000000,870,0.000000000000,623,0.000000000000,3291,0.500000000000,-1,0.000868862825,195004,0.000001672063,98016,1.000000000000,21830,0.000000000000,6919,0.000000000000,4458,0.953153725421,-1,0.500000000000,-1,0.000000000000,1390,0.500000000000,-1
eChild 67,0.000000000000,938,0.000000000000,608,0.000000000000,3096,0.500000000000,-1,0.000948829660,198293,0.000001966272,100264,1.000000000000,21928,0.000000000000,6005,0.000000000000,4633,0.961302960539,-1,0.500000000000,-1,0.000000000000,1568,0.500000000000,-1
eChild 68,0.000000000000,842,0.000000000000,584,0.000000000000,3320,0.500000000000,-1,0.000947880830,197992,0.000001672063,98914,1.000000000000,21547,0.000000000000,6636,0.000000000000,5041,0.960619697701,-1,0.500000000000,-1,0.000000000000,1385,0.500000000000,-1
eChild 69,0.000000000000,876,0.000000000000,594,0.000000000000,3110,0.500000000000,-1,0.000925391397,197150,0.000001551187,97791,1.000000000000,21443,0.000000000000,7330,0.000000000000,4942,0.957058521408,-1,0.500000000000,-1,0.000000000000,1314,0.500000000000,-1
eChild 70,0.000000000000,935,0.000000000000,624,0.000000000000,3190,0.500000000000,-1,0.000865392583,195188,0.000001693953,97763,1.000000000000,21691,0.000000000000,6167,0.000000000000,5243,0.962941653427,-1,0.500000000000,-1,0.000000000000,1501,0.500000000000,-1
eChild 71,0.000000000000,898,0.000000000000,607,0.000000000000,3209,0.500000000000,-1,0.000849097271,195618,0.000001638938,99038,1.000000000000,21473,0.000000000000,6402,0.000000000000,4843,0.962861455241,-1,0.500000000000,-1,0.000000000000,1512,0.500000000000,-1
eChild 72,0.000000000000,806,0.000000000000,567,0.000000000000,3272,0.500000000000,-1,0.000861936202,195645,0.000001456431,96757,1.000000000000,21843,0.000000000000,6155,0.000000000000,4651,0.961908774467,-1,0.500000000000,-1,0.000000000000,1398,0.500000000000,-1
eChild 73,0.000000000000,901,0.000000000000,644,0.000000000000,3333,0.500000000000,-1,0.000887311199,196634,0.000001634026,98261,1.000000000000,22031,0.000000000000,6209,0.000000000000,5184,0.954189610140,-1,0.500000000000,-1,0.000000000000,1387,0.500000000000,-1
eChild 74,0.000000000000,852,0.000000000000,566,0.000000000000,3221,0.500000000000,-1,0.000823166296,193459,0.000001619378,98991,1.000000000000,22231,0.000000000000,6714,0.000000000000,4821,0.960407210464,-1,0.500000000000,-1,0.000000000000,1432,0.500000000000,-1
eChild 75,0.000000000000,861,0.000000000000,654,0.000000000000,3031,0.500000000000,-1,0.001047622742,-1,0.000001606468,98686,1.000000000000,22061,0.000000000000,6514,0.000000000000,5030,0.963507444446,-1,0.500000000000,-1,0.000000000000,1342,0.500000000000,-1
eChild 76,0.000000000000,911,0.000000000000,626,0.000000000000,3173,0.500000000000,-1,0.001025841278,-1,0.000001375697,97749,1.000000000000,21373,0.000000000000,5907,0.000000000000,4804,0.957484675466,-1,0.500000000000,-1,0.000000000000,1388,0.500000000000,-1
eChild 77,0.000000000000,863,0.000000000000,587,0.000000000000,3392,0.500000000000,-1,0.000894441739,196481,0.000001840627,99273,1.000000000000,21920,0.000000000000,5884,0.000000000000,4531,0.963802241738,-1,0.500000000000,-1,0.000000000000,1335,0.500000000000,-1
eChild 78,0.000000000000,842,0.000000000000,592,0.000000000000,3359,0.500000000000,-1,0.000768256543,192027,0.000001509845,98058,1.000000000000,21882,0.000000000000,6476,0.000000000000,4939,0.962592289900,-1,0.500000000000,-1,0.000000000000,1325,0.500000000000,-1
eChild 79,0.000000000000,939,0.000000000000,589,0.000000000000,3215,0.500000000000,-1,0.000886423888,196432,0.000001393707,96886,1.000000000000,22093,0.000000000000,6154,0.000000000000,5015,0.958856346449,-1,0.500000000000,-1,0.000000000000,1362,0.500000000000,-1
eChild 80,0.000000000000,918,0.000000000000,604,0.000000000000,2910,0.500000000000,-1,0.000871474635,195638,0.000001325702,97187,1.000000000000,22351,0.000000000000,6954,0.000000000000,5026,0.959830011429,-1,0.500000000000,-1,0.000000000000,1465,0.500000000000,-1
eChild 81,0.000000000000,921,0.000000000000,555,0.000000000000,3392,0.500000000000,-1,0.000898927396,196788,0.000001488844,98686,1.000000000000,21899,0.000000000000,6329,0.000000000000,4509,0.956573952920,-1,0.500000000000,-1,0.000000000000,1352,0.500000000000,-1
eChild 82,0.000000000000,920,0.000000000000,598,0.000000000000,3617,0.500000000000,-1,0.000903435548,196861,0.000001430437,98681,1.000000000000,21782,0.000000000000,6161,0.000000000000,4838,0.963132515841,-1,0.500000000000,-1,0.000000000000,1480,0.500000000000,-1
eChild 83,0.000000000000,907,0.000000000000,614,0.000000000000,3376,0.500000000000,-1,0.000897130440,196824,0.000001508335,97682,1.000000000000,21136,0.000000000000,6703,0.000000000000,4947,0.965870991003,-1,0.500000000000,-1,0.000000000000,1549,0.500000000000,-1
eChild 84,0.000000000000,871,0.000000000000,570,0.000000000000,3432,0.500000000000,-1,0.000792457778,192723,0.000001642220,97330,1.000000000000,21958,0.000000000000,6345,0.000000000000,4761,0.951918877245,-1,0.500000000000,-1,0.000000000000,1341,0.500000000000,-1
eChild 85,0.000000000000,896,0.000000000000,571,0.000000000000,3220,0.500000000000,-1,0.000845705973,195127,0.000001374321,96682,1.000000000000,21582,0.000000000000,6955,0.000000000000,5089,0.965424216261,-1,0.500000000000,-1,0.000000000000,1578,0.500000000000,-1
