german
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 45,0.000000000000,1015,1.000000000000,805,0.000000000000,3494,0.500000000000,-1,0.007195725609,-1,0.941878573402,-1,1.000000000000,32396,0.000000000000,7103,0.000000000000,6970,0.965554122371,-1,0.500000000000,-1,0.000000000000,1074,0.500000000000,-1
eChild 46,0.000000000000,1036,1.000000000000,836,0.000000000000,3668,0.500000000000,-1,0.006562956279,-1,0.933604476541,-1,1.000000000000,31849,0.000000000000,7775,0.000000000000,7017,0.968681017248,-1,0.500000000000,-1,0.000000000000,1076,0.500000000000,-1
eChild 47,0.000000000000,1020,1.000000000000,761,0.000000000000,3580,0.500000000000,-1,0.006975972008,-1,0.935220639325,-1,1.000000000000,32365,0.000000000000,8219,0.000000000000,7620,0.973870731747,-1,0.500000000000,-1,0.000000000000,1026,0.500000000000,-1
eChild 48,0.000000000000,1000,1.000000000000,806,0.000000000000,3403,0.500000000000,-1,0.006349808422,-1,0.942324209639,-1,1.000000000000,32885,0.000000000000,7253,0.000000000000,7181,0.968461477479,-1,0.500000000000,-1,0.000000000000,1038,0.500000000000,-1
eChild 49,0.000000000000,1062,1.000000000000,841,0.000000000000,3483,0.500000000000,-1,0.006934220676,-1,0.942387181980,-1,1.000000000000,33104,0.000000000000,7674,0.000000000000,7307,0.971621543724,-1,0.500000000000,-1,0.000000000000,1009,0.500000000000,-1
eChild 50,0.000000000000,1044,1.000000000000,827,0.000000000000,3510,0.500000000000,-1,0.006824101381,-1,0.939227872669,-1,1.000000000000,32309,0.000000000000,7419,0.000000000000,7440,0.975143142428,-1,0.500000000000,-1,0.000000000000,1105,0.500000000000,-1
eChild 51,0.000000000000,1050,1.000000000000,840,0.000000000000,3407,0.500000000000,-1,0.006783258998,-1,0.948014807844,-1,1.000000000000,32823,0.000000000000,8899,0.000000000000,7151,0.970955242994,-1,0.500000000000,-1,0.000000000000,1027,0.500000000000,-1
eChild 52,0.000000000000,1089,1.000000000000,825,0.000000000000,3541,0.500000000000,-1,0.007881614075,-1,0.928585648541,-1,1.000000000000,32440,0.000000000000,8141,0.000000000000,7000,0.976493127438,-1,0.500000000000,-1,0.000000000000,1116,0.500000000000,-1
eChild 53,0.000000000000,1103,1.000000000000,760,0.000000000000,3521,0.500000000000,-1,0.006642226062,-1,0.944425705600,-1,1.000000000000,32622,0.000000000000,7618,0.000000000000,7907,0.973318357613,-1,0.500000000000,-1,0.000000000000,1064,0.500000000000,-1
eChild 54,0.000000000000,993,1.000000000000,832,0.000000000000,3363,0.500000000000,-1,0.007268080219,-1,0.939872294170,-1,1.000000000000,32041,0.000000000000,7658,0.000000000000,7504,0.977401275030,-1,0.500000000000,-1,0.000000000000,1080,0.500000000000,-1
eChild 55,0.000000000000,1062,1.000000000000,823,0.000000000000,3630,0.500000000000,-1,0.007275355574,-1,0.948630896202,-1,1.000000000000,33240,0.000000000000,7613,0.000000000000,7991,0.962404865950,-1,0.500000000000,-1,0.000000000000,1006,0.500000000000,-1
eChild 56,0.000000000000,1135,1.000000000000,766,0.000000000000,3445,0.500000000000,-1,0.007341162369,-1,0.934022882331,-1,1.000000000000,32269,0.000000000000,8183,0.000000000000,7453,0.967172950904,-1,0.500000000000,-1,0.000000000000,1118,0.500000000000,-1
eChild 57,0.000000000000,1099,1.000000000000,909,0.000000000000,3277,0.500000000000,-1,0.007355866747,-1,0.952478627827,-1,1.000000000000,32875,0.000000000000,7715,0.000000000000,7224,0.973458652272,-1,0.500000000000,-1,0.000000000000,1064,0.500000000000,-1
eChild 58,0.000000000000,1029,1.000000000000,769,0.000000000000,3805,0.500000000000,-1,0.007702317111,-1,0.936756623424,-1,1.000000000000,32180,0.000000000000,8200,0.000000000000,6532,0.968417269842,-1,0.500000000000,-1,0.000000000000,1029,0.500000000000,-1
eChild 59,0.000000000000,1019,1.000000000000,780,0.000000000000,3520,0.500000000000,-1,0.007944951674,-1,0.940380480885,-1,1.000000000000,32243,0.000000000000,8436,0.000000000000,7345,0.961374380335,-1,0.500000000000,-1,0.000000000000,1093,0.500000000000,-1
eChild 60,0.000000000000,1047,1.000000000000,811,0.000000000000,3535,0.500000000000,-1,0.007725470353,-1,0.936324741730,-1,1.000000000000,32512,0.000000000000,7790,0.000000000000,6805,0.969256778316,-1,0.500000000000,-1,0.000000000000,1049,0.500000000000,-1
eChild 61,0.000000000000,1076,1.000000000000,855,0.000000000000,3754,0.500000000000,-1,0.007195725609,-1,0.950222730630,-1,1.000000000000,33013,0.000000000000,7276,0.000000000000,7007,0.959825947817,-1,0.500000000000,-1,0.000000000000,1095,0.500000000000,-1
eChild 62,0.000000000000,1124,1.000000000000,802,0.000000000000,3621,0.500000000000,-1,0.006975972008,-1,0.949038694160,-1,1.000000000000,32430,0.000000000000,8308,0.000000000000,7120,0.963912154524,-1,0.500000000000,-1,0.000000000000,1040,0.500000000000,-1
eChild 63,0.000000000000,1050,1.000000000000,822,0.000000000000,3355,0.500000000000,-1,0.007429831611,-1,0.937955736000,-1,1.000000000000,32702,0.000000000000,8114,0.000000000000,7263,0.968374181663,-1,0.500000000000,-1,0.000000000000,1091,0.500000000000,-1
eChild 64,0.000000000000,996,1.000000000000,756,0.000000000000,3866,0.500000000000,-1,0.007239051477,-1,0.944889959026,-1,1.000000000000,32648,0.000000000000,7812,0.000000000000,7920,0.963245088234,-1,0.500000000000,-1,0.000000000000,1023,0.500000000000,-1
eChild 65,0.000000000000,1041,1.000000000000,863,0.000000000000,3702,0.500000000000,-1,0.007733203557,-1,0.946403608559,-1,1.000000000000,32237,0.000000000000,7772,0.000000000000,7472,0.967794807907,-1,0.500000000000,-1,0.000000000000,1027,0.500000000000,-1
eChild 66,0.000000000000,999,1.000000000000,852,0.000000000000,3574,0.500000000000,-1,0.007787553162,-1,0.928688883925,-1,1.000000000000,32729,0.000000000000,8106,0.000000000000,6685,0.965961100000,-1,0.500000000000,-1,0.000000000000,1050,0.500000000000,-1
eChild 67,0.000000000000,1121,1.000000000000,773,0.000000000000,3589,0.500000000000,-1,0.007152659048,-1,0.940808952549,-1,1.000000000000,32366,0.000000000000,8154,0.000000000000,7094,0.966550723868,-1,0.500000000000,-1,0.000000000000,1059,0.500000000000,-1
eChild 68,0.000000000000,1058,1.000000000000,842,0.000000000000,3795,0.500000000000,-1,0.007414979377,-1,0.941889414148,-1,1.000000000000,31676,0.000000000000,8992,0.000000000000,6991,0.974996418807,-1,0.500000000000,-1,0.000000000000,1124,0.500000000000,-1
eChild 69,0.000000000000,1082,1.000000000000,762,0.000000000000,3886,0.500000000000,-1,0.007181341354,-1,0.943577542313,-1,1.000000000000,32274,0.000000000000,7378,0.000000000000,7215,0.957337175215,-1,0.500000000000,-1,0.000000000000,1166,0.500000000000,-1
eChild 70,0.000000000000,969,1.000000000000,883,0.000000000000,3693,0.500000000000,-1,0.006989944908,-1,0.918369654757,-1,1.000000000000,32307,0.000000000000,7411,0.000000000000,7229,0.968785806257,-1,0.500000000000,-1,0.000000000000,1083,0.500000000000,-1
eChild 71,0.000000000000,966,1.000000000000,796,0.000000000000,3736,0.500000000000,-1,0.007010956753,-1,0.955599589195,-1,1.000000000000,32303,0.000000000000,8194,0.000000000000,7234,0.971414681055,-1,0.500000000000,-1,0.000000000000,1044,0.500000000000,-1
eChild 72,0.000000000000,1110,1.000000000000,715,0.000000000000,3252,0.500000000000,-1,0.007400156834,-1,0.947997591602,-1,1.000000000000,32666,0.000000000000,8844,0.000000000000,6783,0.968107191524,-1,0.500000000000,-1,0.000000000000,1034,0.500000000000,-1
eChild 73,0.000000000000,1023,1.000000000000,814,0.000000000000,3390,0.500000000000,-1,0.006941161838,-1,0.950033564175,-1,1.000000000000,33376,0.000000000000,7624,0.000000000000,7129,0.967758180106,-1,0.500000000000,-1,0.000000000000,1017,0.500000000000,-1
